drs_id,url,filename_osn,filepath_osn,file_type,table_title,table_type,multilevel_columns,multilevel_rows,computation_ready,table_group,table_group_members,shape,size,columns,series_type,series_num,series_name,image_handwriting,image_two_page,related_image,related_csv,related_txt,related_alto,entities,volume_title,attribution,author,published,notes,subjects,creation_date,record_id,permalink
44319566,https://ids.lib.harvard.edu/ids/iiif/44319566/full/full/0/default.jpg,005825557_pt1_00026.innodata.csv,005825557_pt1_00026.innodata.csv,csv,IV. REVENUE.,Categorical,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00015_a.innodata.csv;005825557_pt1_00015_b.innodata.csv;005825557_pt1_00015_c.innodata.csv;005825557_pt1_00015_d.innodata.csv;005825557_pt1_00015_e.innodata.csv,,,[],,,Miscellaneous,FALSE,FALSE,005825557_pt1_00026.innodata.jpg,005825557_pt1_00026.innodata.csv,005825557_pt1_00026.innodata.txt,,China;Bottoms;the Treaty Ports;Flags;the Treaty Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319567,https://ids.lib.harvard.edu/ids/iiif/44319567/full/full/0/default.jpg,005825557_pt1_00027.innodata.csv,005825557_pt1_00027.innodata.csv,csv,V. POPULATION,Categorical,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00015_a.innodata.csv;005825557_pt1_00015_b.innodata.csv;005825557_pt1_00015_c.innodata.csv;005825557_pt1_00015_d.innodata.csv;005825557_pt1_00015_e.innodata.csv,,,[],,,Miscellaneous,FALSE,FALSE,005825557_pt1_00027.innodata.jpg,005825557_pt1_00027.innodata.csv,005825557_pt1_00027.innodata.txt,,the Chinese Ports;Treaty Port Provinces,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319570,https://ids.lib.harvard.edu/ids/iiif/44319570/full/full/0/default.jpg,005825557_pt1_00030_a.innodata.csv,005825557_pt1_00030_a.innodata.csv,csv,"2/Tonnage. FOREIGN SHIPPING: Entries, Clearances, and Tonnage in Home and Foreign Trade.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00030_a.innodata.csv;005825557_pt1_00030_b.innodata.csv,,,[],Tonnage,1,Tonnage:1,FALSE,FALSE,005825557_pt1_00030.innodata.jpg,005825557_pt1_00030_b.innodata.csv,005825557_pt1_00030.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319570,https://ids.lib.harvard.edu/ids/iiif/44319570/full/full/0/default.jpg,005825557_pt1_00030_b.innodata.csv,005825557_pt1_00030_b.innodata.csv,csv,"2/Tonnage. FOREIGN SHIPPING: Entries, Clearances, and Tonnage in Home and Foreign Trade.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00030_a.innodata.csv;005825557_pt1_00030_b.innodata.csv,,,[],Tonnage,1,Tonnage:1,FALSE,FALSE,005825557_pt1_00030.innodata.jpg,005825557_pt1_00030_b.innodata.csv,005825557_pt1_00030.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319571,https://ids.lib.harvard.edu/ids/iiif/44319571/full/full/0/default.jpg,005825557_pt1_00031_a.innodata.csv,005825557_pt1_00031_a.innodata.csv,csv,"4/Tonnage. FOREIGN SHIPPING: Entries, Clearances, and Tonnage of Shipping of Different Nationalities.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00031_a.innodata.csv;005825557_pt1_00031_b.innodata.csv,,,[],Tonnage,1,Tonnage:1,FALSE,FALSE,005825557_pt1_00031.innodata.jpg,005825557_pt1_00031_b.innodata.csv,005825557_pt1_00031.innodata.txt,,Foreign Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319571,https://ids.lib.harvard.edu/ids/iiif/44319571/full/full/0/default.jpg,005825557_pt1_00031_b.innodata.csv,005825557_pt1_00031_b.innodata.csv,csv,"4/Tonnage. FOREIGN SHIPPING: Entries, Clearances, and Tonnage of Shipping of Different Nationalities.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00031_a.innodata.csv;005825557_pt1_00031_b.innodata.csv,,,[],Tonnage,1,Tonnage:1,FALSE,FALSE,005825557_pt1_00031.innodata.jpg,005825557_pt1_00031_b.innodata.csv,005825557_pt1_00031.innodata.txt,,Swedish;Spanish;Belgian;Italian;Austrian;Non-Treaty Powers,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319572,https://ids.lib.harvard.edu/ids/iiif/44319572/full/full/0/default.jpg,005825557_pt1_00032_18-19.innodata.csv,005825557_pt1_00032_18-19.innodata.csv,csv,"5/Tonnage. FOREIGN SHIPPING: Entries, Clearances, and Tonnage at Each Treaty Port.",Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00031_a.innodata.csv;005825557_pt1_00031_b.innodata.csv,,,[],Tonnage,1,Tonnage:1,FALSE,FALSE,005825557_pt1_00032.innodata.jpg,005825557_pt1_00032_18-19.innodata.csv,005825557_pt1_00032.innodata.txt,,TIENTSIN;HANKOW;KIUKIANG;NINGPO;TAMSUI;SWATOW;CANTON,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319576,https://ids.lib.harvard.edu/ids/iiif/44319576/full/full/0/default.jpg,005825557_pt1_00036_a.innodata.csv,005825557_pt1_00036_a.innodata.csv,csv,2/Values. GROSS TOTAL of the Values of the Commodities in Home and Foreign Trade.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Values,1,Values:1,FALSE,FALSE,005825557_pt1_00036.innodata.jpg,005825557_pt1_00036_b.innodata.csv,005825557_pt1_00036.innodata.txt,,,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319576,https://ids.lib.harvard.edu/ids/iiif/44319576/full/full/0/default.jpg,005825557_pt1_00036_b.innodata.csv,005825557_pt1_00036_b.innodata.csv,csv,2/Values. GROSS TOTAL of the Values of the Commodities in Home and Foreign Trade.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Values,1,Values:1,FALSE,FALSE,005825557_pt1_00036.innodata.jpg,005825557_pt1_00036_b.innodata.csv,005825557_pt1_00036.innodata.txt,,Home Ports,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319577,https://ids.lib.harvard.edu/ids/iiif/44319577/full/full/0/default.jpg,005825557_pt1_00037.innodata.csv,005825557_pt1_00037.innodata.csv,csv,3/Values. GROSS TOTAL of the Values of Commodities conveyed in and out by the Shipping of the different Nationalities.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Values,1,Values:1,FALSE,FALSE,005825557_pt1_00037.innodata.jpg,005825557_pt1_00037.innodata.csv,005825557_pt1_00037.innodata.txt,,British;Swedish;Non-Treaty,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319578,https://ids.lib.harvard.edu/ids/iiif/44319578/full/full/0/default.jpg,005825557_pt1_00038_24-25.innodata.csv,005825557_pt1_00038_24-25.innodata.csv,csv,4/Value. GROSS TOTAL of the Value of Commodities.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Values,1,Values:1,FALSE,FALSE,005825557_pt1_00038.innodata.jpg,005825557_pt1_00038_24-25.innodata.csv,005825557_pt1_00038.innodata.txt,,Newchwang,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319582,https://ids.lib.harvard.edu/ids/iiif/44319582/full/full/0/default.jpg,005825557_pt1_00042_28-29.innodata.csv,005825557_pt1_00042_28-29.innodata.csv,csv,1/Foreign Merchandise. IMPORT TRADE: Quanitities and Values of Foreign Merchandise arrived direct from Foreign Countries in Foreign Bottoms at Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Foreign Merchandise,1,Foreign Merchandise:1,FALSE,FALSE,005825557_pt1_00042.innodata.jpg,005825557_pt1_00042_28-29.innodata.csv,005825557_pt1_00042.innodata.txt,,Plain;Velveteens;Unclassed;Camlets;English;Lastings;Long Ells;Plain & Figd;Nail Rod;Bar;Pigs;Unclassed;SUNDRIES;Bicho de Mar;Agar-Agar;Sandalwood;Sundries;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319584,https://ids.lib.harvard.edu/ids/iiif/44319584/full/full/0/default.jpg,005825557_pt1_00044_30-31.innodata.csv,005825557_pt1_00044_30-31.innodata.csv,csv,2/Foreign Merchandise. RE-EXPORT TRADE: Quanitities and Values of Foreign Merchandise re-shipped to Foreign Countries in Foreign Bottoms at Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Foreign Merchandise,1,Foreign Merchandise:1,FALSE,FALSE,005825557_pt1_00044.innodata.jpg,005825557_pt1_00044_30-31.innodata.csv,005825557_pt1_00044.innodata.txt,,Shirtings;English;Dutch;Velveteens;Lawns;Cambrics;Unclassed;Camlets;English;Lastings;Lustres & Orleans;Quicksilver;Unclassed;SUNDRIES;White;Japan;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319586,https://ids.lib.harvard.edu/ids/iiif/44319586/full/full/0/default.jpg,005825557_pt1_00046_32-33.innodata.csv,005825557_pt1_00046_32-33.innodata.csv,csv,3/Foreign Merchandise. DISTRIBUTING TRADE OUTWARDS:Quantities and Values of Foreign Merchandise sent to other Treaty Ports from the original Ports of Importation.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Foreign Merchandise,1,Foreign Merchandise:1,FALSE,FALSE,005825557_pt1_00046.innodata.jpg,005825557_pt1_00046_32-33.innodata.csv,005825557_pt1_00046.innodata.txt,,Jeans;Velveteens;Unclassed;Camlets;English;Dutch &;Lastings;Long Ells;Lustres & Orleans;Unclassed;Rod;Nail Rod;Pigs;Quicksilver;Unclassed;Ware;SUNDRIES;Bicho de Mar;Isinglass;Agar-Agar;Sandalwood;Sundries;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319588,https://ids.lib.harvard.edu/ids/iiif/44319588/full/full/0/default.jpg,005825557_pt1_00048_34-35.innodata.csv,005825557_pt1_00048_34-35.innodata.csv,csv,4/Foreign Merchandise. DISTRIBUTING TRADE OUTWARDS:Quantities and Values of Foreign Merchandise received from the original Ports of importation by other Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Foreign Merchandise,1,Foreign Merchandise:1,FALSE,FALSE,005825557_pt1_00048.innodata.jpg,005825557_pt1_00048_34-35.innodata.csv,005825557_pt1_00048.innodata.txt,,Shirtings;Grey;Twills;Velveteens;Unclassed;Camlets;English;Lastings;Long Ells;Plain & Figd;Quicksilver;Slabs;Unclassed;Ware;SUNDRIES;Bicho de Mar;Sandalwood;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319590,https://ids.lib.harvard.edu/ids/iiif/44319590/full/full/0/default.jpg,005825557_pt1_00050_36-37.innodata.csv,005825557_pt1_00050_36-37.innodata.csv,csv,5/Chinese Produce. COAST TRADE OUTWARDS: Quantities and Values of Chinese Produce sent in Foreign Bottoms to Treaty Ports from Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Chinese Produce,1,Chinese Produce:1,FALSE,FALSE,005825557_pt1_00050.innodata.jpg,005825557_pt1_00050_36-37.innodata.csv,005825557_pt1_00050.innodata.txt,,Nankeens;SUNDRIES;China;Native;Fruits;Glass Ware;Indigo;Mats;Musk;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319592,https://ids.lib.harvard.edu/ids/iiif/44319592/full/full/0/default.jpg,005825557_pt1_00052_38-39.innodata.csv,005825557_pt1_00052_38-39.innodata.csv,csv,6/Chinese Produce. COAST TRADE INWARDS: Quantities and Values of Chinese Produce received in Foreign Bottoms frmo Treaty Ports by Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Chinese Produce,1,Chinese Produce:1,FALSE,FALSE,005825557_pt1_00052.innodata.jpg,005825557_pt1_00052_38-39.innodata.csv,005825557_pt1_00052.innodata.txt,,Nankeens;SUNDRIES;China;Glass Ware;Indigo;Mats;Oil;Wood;Rhubarb;Rice;Sundries;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
44319594,https://ids.lib.harvard.edu/ids/iiif/44319594/full/full/0/default.jpg,005825557_pt1_00054_40-41.innodata.csv,005825557_pt1_00054_40-41.innodata.csv,csv,7/Chinese Produce. COAST TRADE RE-SHIPMENTS: Quantities and Values of Chinese Produce re-sent in Foreign Bottoms to Treaty Ports from Treaty Ports.,Comparison,TRUE,TRUE,TRUE,TRUE,005825557_pt1_00036_a.innodata.csv;005825557_pt1_00036_b.innodata.csv,,,[],Chinese Produce,1,Chinese Produce:1,FALSE,FALSE,005825557_pt1_00054.innodata.jpg,005825557_pt1_00054_40-41.innodata.csv,005825557_pt1_00054.innodata.txt,,Nankeens;SUNDRIES;China;Native;Indigo;Mats;Rhubarb;Unenumerated,"Trade statistics of the treaty ports, for the period 1863-1872","Compiled for the Austro-Hungarian Universal Exhibition, Vienna, 1873 to illustrate the international exchange of products ; published by order of the Inspector General of Chinese Maritime Customs.",China. Hai guan zong shui wu si shu.,"Shanghai : Imperial Maritime Customs, 1873.","Includes separately paged documents entitled Statistics of trade, with separate title page, for the following ports: Newchwang, Tientsin, Chefoo, Hankow, Kiukiang, Chinkiang, Shanghai, Ningpo, Foochow, Tamsui, Takow, Amoy, Swatow, Canton.; Robert Hart, Inspector General.; Tables include: I. Tonnage.--II. Values.--III. Articles.--IV. Revenue.--V. Population.",Vienna International Exhibition (1873);China -- Catalogs;Harbors -- China;China -- Population -- Statistics;China -- Commerce -- Statistics,1873,9.90E+17,https://hollis.harvard.edu/permalink/f/hg18ek/01HVD_ALMA211970791270003941
